Date and Time,B(x) nT,B(y) nT,B(z) nT,B-mag nT,x (Rj),y (Rj),z (Rj)
1996-06-27T06:08:48.227,21.87,-76.21,-85.27,116.43,0,-3.74,0.09
1996-06-27T06:08:48.594,21.89,-76.21,-85.16,116.36,0,-3.74,0.09
1996-06-27T06:08:48.894,21.94,-76.3,-85.04,116.34,0,-3.74,0.09
1996-06-27T06:08:49.260,21.9,-76.3,-84.74,116.11,0,-3.74,0.09
1996-06-27T06:08:49.560,21.91,-76.47,-84.46,116.02,0,-3.74,0.09
1996-06-27T06:08:49.927,21.87,-76.63,-84.31,116.01,0,-3.74,0.09
1996-06-27T06:08:50.227,22.01,-76.56,-84.44,116.08,0,-3.74,0.09
1996-06-27T06:08:50.594,22.09,-75.97,-84.58,115.81,0,-3.73,0.09
1996-06-27T06:08:50.894,22.2,-76.09,-84.49,115.84,0,-3.73,0.09
1996-06-27T06:08:51.260,22.12,-76.05,-84.36,115.71,0,-3.73,0.09
1996-06-27T06:08:51.560,22.17,-75.96,-84.08,115.46,0,-3.73,0.09
1996-06-27T06:08:51.927,22.38,-76.39,-83.76,115.55,0,-3.73,0.09
1996-06-27T06:08:52.227,22.34,-76.41,-83.68,115.5,0,-3.73,0.09
1996-06-27T06:08:52.594,22.28,-76.43,-83.42,115.31,0,-3.73,0.09
1996-06-27T06:08:52.894,22.31,-76.45,-83.37,115.3,0,-3.73,0.09
1996-06-27T06:08:53.260,22.04,-76.4,-83.31,115.16,0,-3.73,0.09
1996-06-27T06:08:53.560,21.95,-76.5,-83.34,115.24,0,-3.73,0.09
1996-06-27T06:08:53.927,21.95,-76.3,-83.81,115.45,0,-3.73,0.09
1996-06-27T06:08:54.227,21.94,-76.01,-83.96,115.36,0,-3.72,0.09
1996-06-27T06:08:54.594,21.88,-75.87,-84.19,115.42,0,-3.72,0.09
1996-06-27T06:08:54.894,22.03,-75.69,-84.27,115.39,0,-3.72,0.09
1996-06-27T06:08:55.260,22.13,-75.63,-84.41,115.47,0,-3.72,0.09
1996-06-27T06:08:55.560,22.08,-75.46,-84.66,115.54,0,-3.72,0.09
1996-06-27T06:08:55.927,22.25,-75.04,-84.7,115.33,0.01,-3.72,0.09
1996-06-27T06:08:56.227,22.19,-75.06,-84.68,115.32,0.01,-3.72,0.09
1996-06-27T06:08:56.594,22.08,-74.83,-84.77,115.2,0.01,-3.72,0.09
1996-06-27T06:08:56.894,21.87,-74.94,-84.77,115.23,0.01,-3.72,0.09
1996-06-27T06:08:57.260,21.51,-75.23,-84.42,115.11,0.01,-3.72,0.09
1996-06-27T06:08:57.560,21.46,-75.05,-84.39,114.96,0.01,-3.72,0.09
1996-06-27T06:08:57.927,21.23,-75.09,-84.37,114.92,0.01,-3.71,0.09
1996-06-27T06:08:58.227,21.29,-75.28,-84.35,115.05,0.01,-3.71,0.09
1996-06-27T06:08:58.594,21.33,-74.95,-84.43,114.9,0.01,-3.71,0.09
1996-06-27T06:08:58.894,21.13,-74.33,-85.05,114.91,0.01,-3.71,0.09
1996-06-27T06:08:59.260,21.1,-74.59,-84.88,114.95,0.01,-3.71,0.09
1996-06-27T06:08:59.560,21.21,-74.64,-84.91,115.02,0.01,-3.71,0.09
1996-06-27T06:08:59.927,21.28,-74.61,-85.11,115.16,0.01,-3.71,0.09
1996-06-27T06:09:00.227,21.36,-74.71,-85.07,115.22,0.01,-3.71,0.09
1996-06-27T06:09:00.594,21.16,-74.62,-85.11,115.15,0.01,-3.71,0.09
1996-06-27T06:09:00.894,21.14,-74.62,-85.09,115.13,0.01,-3.71,0.09
1996-06-27T06:09:01.260,21.23,-74.61,-85.31,115.3,0.01,-3.71,0.09
1996-06-27T06:09:01.560,20.95,-74.39,-85.71,115.41,0.01,-3.7,0.09
1996-06-27T06:09:01.927,21.28,-74.73,-85.5,115.53,0.01,-3.7,0.09
1996-06-27T06:09:02.227,21.59,-74.98,-85.36,115.65,0.01,-3.7,0.09
1996-06-27T06:09:02.594,21.45,-75.16,-85.22,115.64,0.01,-3.7,0.09
1996-06-27T06:09:02.894,21.51,-75.07,-85.6,115.87,0.01,-3.7,0.09
1996-06-27T06:09:03.260,22.1,-74.92,-85.73,115.98,0.01,-3.7,0.09
1996-06-27T06:09:03.560,22.03,-74.8,-85.97,116.07,0.01,-3.7,0.09
1996-06-27T06:09:03.927,21.95,-75.22,-85.66,116.1,0.01,-3.7,0.09
1996-06-27T06:09:04.227,21.84,-75.26,-85.66,116.1,0.01,-3.7,0.09
1996-06-27T06:09:04.594,21.82,-75.31,-86.01,116.39,0.01,-3.7,0.09
1996-06-27T06:09:04.894,21.74,-75.22,-86.15,116.41,0.01,-3.7,0.09
1996-06-27T06:09:05.260,21.94,-75.74,-85.85,116.57,0.01,-3.69,0.09
1996-06-27T06:09:05.560,21.79,-75.62,-85.77,116.4,0.01,-3.69,0.09
1996-06-27T06:09:05.927,21.27,-74.99,-86.37,116.34,0.01,-3.69,0.09
1996-06-27T06:09:06.227,21.31,-74.95,-86.51,116.43,0.01,-3.69,0.09
1996-06-27T06:09:06.594,21.25,-74.99,-86.45,116.4,0.01,-3.69,0.09
1996-06-27T06:09:06.894,21.39,-75.33,-85.99,116.3,0.01,-3.69,0.09
1996-06-27T06:09:07.260,21.9,-75.91,-85.39,116.33,0.02,-3.69,0.09
1996-06-27T06:09:07.560,21.88,-75.84,-85.4,116.29,0.02,-3.69,0.09
1996-06-27T06:09:07.927,21.69,-75.35,-85.77,116.21,0.02,-3.69,0.1
1996-06-27T06:09:08.227,21.59,-75.16,-85.56,115.91,0.02,-3.69,0.1
1996-06-27T06:09:08.594,21.59,-75.1,-85.54,115.86,0.02,-3.69,0.1
1996-06-27T06:09:08.894,21.73,-74.97,-85.48,115.75,0.02,-3.69,0.1
1996-06-27T06:09:09.260,21.84,-74.97,-85.29,115.63,0.02,-3.68,0.1
1996-06-27T06:09:09.560,21.78,-74.76,-85.34,115.52,0.02,-3.68,0.1
1996-06-27T06:09:09.927,21.83,-74.76,-85.22,115.45,0.02,-3.68,0.1
1996-06-27T06:09:10.227,22.03,-74.76,-85.06,115.37,0.02,-3.68,0.1
1996-06-27T06:09:10.594,22.22,-74.64,-85.19,115.43,0.02,-3.68,0.1
1996-06-27T06:09:10.894,21.89,-74.48,-85.42,115.42,0.02,-3.68,0.1
1996-06-27T06:09:11.260,22.02,-74.35,-85.49,115.41,0.02,-3.68,0.1
1996-06-27T06:09:11.560,22.02,-74.25,-85.64,115.47,0.02,-3.68,0.1
1996-06-27T06:09:11.927,21.76,-73.9,-85.83,115.33,0.02,-3.68,0.1
1996-06-27T06:09:12.227,21.64,-73.55,-86.05,115.25,0.02,-3.68,0.1
1996-06-27T06:09:12.594,21.53,-73.64,-86.03,115.27,0.02,-3.68,0.1
1996-06-27T06:09:12.894,21.63,-73.63,-86.03,115.29,0.02,-3.67,0.1
1996-06-27T06:09:13.260,21.81,-73.3,-86.11,115.17,0.02,-3.67,0.1
1996-06-27T06:09:13.560,22,-73.16,-86.22,115.19,0.02,-3.67,0.1
1996-06-27T06:09:13.927,22.14,-73.06,-86.28,115.21,0.02,-3.67,0.1
1996-06-27T06:09:14.227,22.18,-73.06,-86.41,115.31,0.02,-3.67,0.1
1996-06-27T06:09:14.594,22.33,-72.99,-86.41,115.29,0.02,-3.67,0.1
1996-06-27T06:09:14.894,22.32,-73.01,-86.41,115.31,0.02,-3.67,0.1
1996-06-27T06:09:15.260,22.3,-72.98,-86.6,115.42,0.02,-3.67,0.1
1996-06-27T06:09:15.560,22.4,-72.95,-86.63,115.44,0.02,-3.67,0.1
1996-06-27T06:09:15.927,22.54,-72.91,-86.51,115.36,0.02,-3.67,0.1
1996-06-27T06:09:16.227,22.53,-72.87,-86.41,115.26,0.02,-3.67,0.1
1996-06-27T06:09:16.594,22.58,-73.09,-86.23,115.27,0.02,-3.66,0.1
1996-06-27T06:09:16.894,22.54,-73.12,-86.35,115.37,0.02,-3.66,0.1
1996-06-27T06:09:17.260,22.51,-73.07,-86.37,115.35,0.02,-3.66,0.1
1996-06-27T06:09:17.560,22.36,-73.02,-86.58,115.45,0.02,-3.66,0.1
1996-06-27T06:09:17.927,22.52,-73.08,-86.58,115.52,0.02,-3.66,0.1
1996-06-27T06:09:18.227,22.64,-73.15,-86.65,115.64,0.02,-3.66,0.1
1996-06-27T06:09:18.594,22.81,-73.02,-86.7,115.62,0.03,-3.66,0.1
1996-06-27T06:09:18.894,22.72,-73.11,-86.66,115.63,0.03,-3.66,0.1
1996-06-27T06:09:19.260,22.73,-73.06,-86.73,115.65,0.03,-3.66,0.1
1996-06-27T06:09:19.560,22.69,-73.17,-86.9,115.84,0.03,-3.66,0.1
1996-06-27T06:09:19.927,23,-73.08,-86.98,115.9,0.03,-3.66,0.1
1996-06-27T06:09:20.227,23.35,-73.08,-86.87,115.89,0.03,-3.65,0.1
1996-06-27T06:09:20.594,23.23,-73.06,-86.88,115.87,0.03,-3.65,0.1
1996-06-27T06:09:20.894,23.46,-73.14,-87.07,116.11,0.03,-3.65,0.1
1996-06-27T06:09:21.260,23.57,-73.11,-87.2,116.2,0.03,-3.65,0.1
1996-06-27T06:09:21.560,23.82,-73.25,-87.14,116.3,0.03,-3.65,0.1
1996-06-27T06:09:21.927,24.08,-73.29,-87.13,116.38,0.03,-3.65,0.1
1996-06-27T06:09:22.227,24.56,-73.56,-87.1,116.62,0.03,-3.65,0.1
1996-06-27T06:09:22.594,24.57,-73.54,-86.99,116.53,0.03,-3.65,0.1
1996-06-27T06:09:22.894,24.27,-73.49,-87.3,116.67,0.03,-3.65,0.1
1996-06-27T06:09:23.260,24.88,-73.79,-87.34,117.01,0.03,-3.65,0.1
1996-06-27T06:09:23.560,25.13,-73.87,-86.96,116.83,0.03,-3.65,0.1
1996-06-27T06:09:23.927,24.82,-73.87,-86.9,116.72,0.03,-3.64,0.1
1996-06-27T06:09:24.227,24.71,-74.15,-87.06,117,0.03,-3.64,0.1
1996-06-27T06:09:24.594,24.64,-74.26,-87.21,117.16,0.03,-3.64,0.1
1996-06-27T06:09:24.894,25.03,-74.2,-87.15,117.17,0.03,-3.64,0.1
1996-06-27T06:09:25.260,25.05,-74.08,-87.01,116.99,0.03,-3.64,0.1
1996-06-27T06:09:25.560,24.77,-73.8,-87.22,116.91,0.03,-3.64,0.1
1996-06-27T06:09:25.927,24.63,-73.98,-87.05,116.87,0.03,-3.64,0.1
1996-06-27T06:09:26.227,24.75,-74.06,-87.2,117.05,0.03,-3.64,0.1
1996-06-27T06:09:26.594,24.88,-74.2,-87.03,117.04,0.03,-3.64,0.1
1996-06-27T06:09:26.894,24.88,-74.09,-86.87,116.85,0.03,-3.64,0.1
1996-06-27T06:09:27.260,24.9,-74.1,-86.94,116.92,0.03,-3.64,0.1
1996-06-27T06:09:27.560,25.1,-74.12,-87.02,117.03,0.03,-3.63,0.1
1996-06-27T06:09:27.927,25.33,-74.05,-86.97,117,0.03,-3.63,0.1
1996-06-27T06:09:28.227,25.44,-74.27,-86.7,116.97,0.03,-3.63,0.11
1996-06-27T06:09:28.594,25.7,-74,-86.8,116.92,0.03,-3.63,0.11
1996-06-27T06:09:28.894,25.74,-74.1,-86.51,116.78,0.03,-3.63,0.11
1996-06-27T06:09:29.260,25.75,-74.15,-86.5,116.81,0.03,-3.63,0.11
1996-06-27T06:09:29.560,25.88,-74.15,-86.54,116.87,0.03,-3.63,0.11
1996-06-27T06:09:29.927,25.97,-74.22,-86.51,116.91,0.04,-3.63,0.11
1996-06-27T06:09:30.227,26,-74.4,-86.31,116.88,0.04,-3.63,0.11
1996-06-27T06:09:30.594,25.87,-74.56,-86.17,116.85,0.04,-3.63,0.11
1996-06-27T06:09:30.894,25.86,-74.59,-86.35,117,0.04,-3.63,0.11
1996-06-27T06:09:31.260,26.15,-74.69,-86.4,117.16,0.04,-3.63,0.11
1996-06-27T06:09:31.560,26.15,-74.64,-86.32,117.08,0.04,-3.62,0.11
1996-06-27T06:09:31.927,26.05,-74.58,-86.53,117.17,0.04,-3.62,0.11
1996-06-27T06:09:32.227,26.04,-74.67,-86.56,117.25,0.04,-3.62,0.11
1996-06-27T06:09:32.594,25.97,-74.63,-86.65,117.27,0.04,-3.62,0.11
1996-06-27T06:09:32.894,25.99,-74.55,-86.62,117.2,0.04,-3.62,0.11
1996-06-27T06:09:33.260,26.02,-74.42,-86.63,117.13,0.04,-3.62,0.11
1996-06-27T06:09:33.560,25.97,-74.44,-86.5,117.04,0.04,-3.62,0.11
1996-06-27T06:09:33.927,25.86,-74.39,-86.49,116.97,0.04,-3.62,0.11
1996-06-27T06:09:34.227,25.76,-74.41,-86.39,116.9,0.04,-3.62,0.11
1996-06-27T06:09:34.594,25.66,-74.52,-86.39,116.94,0.04,-3.62,0.11
1996-06-27T06:09:34.894,25.5,-74.51,-86.5,116.98,0.04,-3.62,0.11
1996-06-27T06:09:35.260,25.66,-74.48,-86.4,116.92,0.04,-3.61,0.11
1996-06-27T06:09:35.560,25.52,-74.52,-86.31,116.85,0.04,-3.61,0.11
1996-06-27T06:09:35.927,25.16,-74.37,-86.32,116.68,0.04,-3.61,0.11
1996-06-27T06:09:36.227,24.9,-74.4,-86.58,116.84,0.04,-3.61,0.11
1996-06-27T06:09:36.594,24.63,-74.26,-86.88,116.92,0.04,-3.61,0.11
1996-06-27T06:09:36.894,24.59,-74.26,-86.96,116.97,0.04,-3.61,0.11
1996-06-27T06:09:37.260,24.46,-74.22,-86.94,116.89,0.04,-3.61,0.11
1996-06-27T06:09:37.560,24.39,-74.39,-86.71,116.82,0.04,-3.61,0.11
1996-06-27T06:09:37.927,24.66,-74.54,-86.83,117.07,0.04,-3.61,0.11
1996-06-27T06:09:38.227,24.75,-74.64,-86.7,117.05,0.04,-3.61,0.11
1996-06-27T06:09:38.594,24.94,-74.63,-86.58,116.99,0.04,-3.61,0.11
1996-06-27T06:09:38.894,25.19,-74.77,-86.35,116.97,0.04,-3.6,0.11
1996-06-27T06:09:39.260,25.1,-74.67,-86.28,116.83,0.04,-3.6,0.11
1996-06-27T06:09:39.560,24.91,-74.78,-86.14,116.76,0.04,-3.6,0.11
1996-06-27T06:09:39.927,24.63,-74.7,-86.41,116.85,0.04,-3.6,0.11
1996-06-27T06:09:40.227,24.6,-74.49,-86.82,117.01,0.04,-3.6,0.11
1996-06-27T06:09:40.594,24.95,-74.68,-86.59,117.04,0.04,-3.6,0.11
1996-06-27T06:09:40.894,25.06,-74.89,-86.4,117.05,0.04,-3.6,0.11
1996-06-27T06:09:41.260,24.98,-75.11,-86.24,117.05,0.05,-3.6,0.11
1996-06-27T06:09:41.560,24.98,-75.26,-86.18,117.11,0.05,-3.6,0.11
1996-06-27T06:09:41.927,25.12,-75.26,-86.31,117.24,0.05,-3.6,0.11
1996-06-27T06:09:42.227,25.26,-75.35,-86.13,117.19,0.05,-3.6,0.11
1996-06-27T06:09:42.594,25.16,-75.5,-86.15,117.28,0.05,-3.59,0.11
1996-06-27T06:09:42.894,25.09,-75.39,-86.18,117.21,0.05,-3.59,0.11
1996-06-27T06:09:43.260,24.67,-75.28,-86.25,117.11,0.05,-3.59,0.11
1996-06-27T06:09:43.560,24.5,-75.37,-86.33,117.19,0.05,-3.59,0.11
1996-06-27T06:09:43.927,24.56,-75.46,-86.24,117.2,0.05,-3.59,0.11
1996-06-27T06:09:44.227,24.51,-75.5,-86.12,117.12,0.05,-3.59,0.11
1996-06-27T06:09:44.594,24.26,-75.51,-86.24,117.16,0.05,-3.59,0.11
1996-06-27T06:09:44.894,24.4,-75.49,-86.31,117.24,0.05,-3.59,0.11
1996-06-27T06:09:45.260,24.27,-75.61,-86.23,117.22,0.05,-3.59,0.11
1996-06-27T06:09:45.560,24.23,-75.78,-86.23,117.32,0.05,-3.59,0.11
1996-06-27T06:09:45.927,24.26,-76.07,-86.25,117.54,0.05,-3.59,0.11
1996-06-27T06:09:46.227,24.84,-76.03,-86.16,117.56,0.05,-3.58,0.11
1996-06-27T06:09:46.594,25.3,-75.85,-85.26,116.88,0.05,-3.58,0.11
1996-06-27T06:09:46.894,25.3,-75.8,-84.72,116.46,0.05,-3.58,0.11
1996-06-27T06:09:47.260,25.16,-75.85,-84.27,116.14,0.05,-3.58,0.11
1996-06-27T06:09:47.560,24.75,-76.02,-84.42,116.27,0.05,-3.58,0.11
1996-06-27T06:09:47.927,24.38,-75.97,-84.8,116.43,0.05,-3.58,0.11
1996-06-27T06:09:48.227,24,-76.14,-85.02,116.63,0.05,-3.58,0.11
1996-06-27T06:09:48.594,24.04,-76.38,-85.25,116.95,0.05,-3.58,0.12
1996-06-27T06:09:48.894,24.22,-76.59,-85.44,117.27,0.05,-3.58,0.12
1996-06-27T06:09:49.260,24.37,-76.46,-85.87,117.53,0.05,-3.58,0.12
1996-06-27T06:09:49.560,24.55,-76.33,-86.07,117.62,0.05,-3.58,0.12
1996-06-27T06:09:49.927,24.89,-76.22,-85.62,117.3,0.05,-3.57,0.12
1996-06-27T06:09:50.227,24.97,-75.44,-85.93,117.04,0.05,-3.57,0.12
1996-06-27T06:09:50.594,24.76,-74.49,-86.39,116.73,0.05,-3.57,0.12
1996-06-27T06:09:56.894,22.8,-75.16,-85.15,115.84,0.06,-3.56,0.12
1996-06-27T06:09:57.260,22.67,-75.27,-85.37,116.05,0.06,-3.56,0.12
1996-06-27T06:09:57.561,22.47,-75.43,-85.55,116.24,0.06,-3.55,0.12
1996-06-27T06:09:57.927,23.02,-75.21,-85.77,116.37,0.06,-3.55,0.12
1996-06-27T06:09:58.227,23.03,-75.04,-85.59,116.14,0.06,-3.55,0.12
1996-06-27T06:09:58.594,22.95,-75.2,-85.51,116.16,0.06,-3.55,0.12
1996-06-27T06:09:58.894,23.27,-75.06,-85.45,116.09,0.06,-3.55,0.12
1996-06-27T06:09:59.260,23.52,-75.06,-85.34,116.06,0.06,-3.55,0.12
1996-06-27T06:09:59.560,23.34,-75.06,-85.34,116.02,0.06,-3.55,0.12
1996-06-27T06:09:59.927,23.23,-75.01,-85.32,115.95,0.06,-3.55,0.12
1996-06-27T06:10:00.227,23.19,-75.08,-85.43,116.07,0.06,-3.55,0.12
1996-06-27T06:10:00.594,23.42,-75.18,-85.55,116.27,0.06,-3.55,0.12
1996-06-27T06:10:00.894,23.45,-75.31,-85.55,116.37,0.06,-3.55,0.12
1996-06-27T06:10:01.260,23.48,-75.28,-85.44,116.27,0.06,-3.54,0.12
1996-06-27T06:10:01.560,23.39,-75.18,-85.59,116.3,0.06,-3.54,0.12
1996-06-27T06:10:01.927,23.31,-75.24,-85.68,116.39,0.06,-3.54,0.12
1996-06-27T06:10:02.227,23.31,-75.38,-85.56,116.38,0.06,-3.54,0.12
1996-06-27T06:10:02.594,23.4,-75.4,-85.42,116.32,0.06,-3.54,0.12
1996-06-27T06:10:02.894,23.35,-75.25,-85.43,116.21,0.06,-3.54,0.12
1996-06-27T06:10:03.260,23.26,-75.35,-85.25,116.13,0.06,-3.54,0.12
1996-06-27T06:10:03.560,23.31,-75.53,-85.38,116.36,0.07,-3.54,0.12
1996-06-27T06:10:03.927,23.42,-75.81,-85.19,116.42,0.07,-3.54,0.12
1996-06-27T06:10:04.227,23.6,-75.81,-84.99,116.3,0.07,-3.54,0.12
1996-06-27T06:10:04.594,23.61,-75.76,-84.87,116.19,0.07,-3.54,0.12
1996-06-27T06:10:04.894,23.57,-75.8,-84.92,116.24,0.07,-3.53,0.12
1996-06-27T06:10:05.260,23.68,-75.84,-84.7,116.13,0.07,-3.53,0.12
1996-06-27T06:10:05.560,23.66,-75.78,-84.69,116.09,0.07,-3.53,0.12
1996-06-27T06:10:05.927,23.79,-75.68,-84.68,116.04,0.07,-3.53,0.12
1996-06-27T06:10:06.227,23.85,-75.69,-84.58,115.98,0.07,-3.53,0.12
1996-06-27T06:10:06.594,23.88,-75.75,-84.57,116.02,0.07,-3.53,0.12
1996-06-27T06:10:06.894,23.84,-75.71,-84.65,116.05,0.07,-3.53,0.12
1996-06-27T06:10:07.260,23.85,-75.78,-84.61,116.06,0.07,-3.53,0.12
1996-06-27T06:10:07.560,23.8,-75.76,-84.61,116.04,0.07,-3.53,0.12
1996-06-27T06:10:07.927,23.79,-75.72,-84.77,116.13,0.07,-3.53,0.12
1996-06-27T06:10:08.227,23.91,-75.69,-84.61,116.02,0.07,-3.53,0.12
1996-06-27T06:10:08.594,24.03,-75.82,-84.32,115.92,0.07,-3.52,0.12
1996-06-27T06:10:08.894,23.94,-75.87,-84.25,115.87,0.07,-3.52,0.13
1996-06-27T06:10:09.260,24.06,-75.76,-84.24,115.82,0.07,-3.52,0.13
1996-06-27T06:10:09.560,24.19,-75.73,-84.16,115.77,0.07,-3.52,0.13
1996-06-27T06:10:09.927,24.5,-75.87,-84.07,115.86,0.07,-3.52,0.13
1996-06-27T06:10:10.227,24.54,-75.97,-84.11,115.97,0.07,-3.52,0.13
1996-06-27T06:10:10.594,24.5,-75.91,-84.38,116.11,0.07,-3.52,0.13
1996-06-27T06:10:10.894,24.52,-75.77,-84.38,116.03,0.07,-3.52,0.13
1996-06-27T06:10:11.260,24.77,-75.76,-84.27,115.99,0.07,-3.52,0.13
1996-06-27T06:10:11.560,25.05,-75.66,-83.98,115.78,0.07,-3.52,0.13
1996-06-27T06:10:11.927,24.82,-75.55,-83.73,115.47,0.07,-3.52,0.13
1996-06-27T06:10:12.227,24.41,-75.24,-83.87,115.29,0.07,-3.51,0.13
1996-06-27T06:10:12.594,24.06,-75,-83.92,115.09,0.07,-3.51,0.13
1996-06-27T06:10:12.894,24.02,-74.95,-83.8,114.96,0.07,-3.51,0.13
1996-06-27T06:10:13.260,23.83,-74.9,-83.8,114.89,0.07,-3.51,0.13
1996-06-27T06:10:13.560,23.79,-74.91,-83.78,114.88,0.07,-3.51,0.13
1996-06-27T06:10:13.927,23.65,-75.12,-83.66,114.9,0.07,-3.51,0.13
1996-06-27T06:10:14.227,23.43,-74.81,-83.91,114.83,0.07,-3.51,0.13
1996-06-27T06:10:14.594,23.62,-74.84,-83.72,114.75,0.07,-3.51,0.13
1996-06-27T06:10:14.894,23.72,-74.91,-83.54,114.68,0.08,-3.51,0.13
1996-06-27T06:10:15.260,23.74,-75.01,-83.69,114.87,0.08,-3.51,0.13
1996-06-27T06:10:15.560,23.9,-75.18,-83.74,115.04,0.08,-3.51,0.13
1996-06-27T06:10:15.927,24.09,-75.07,-83.92,115.15,0.08,-3.5,0.13
1996-06-27T06:10:16.227,24.11,-74.94,-83.79,114.97,0.08,-3.5,0.13
1996-06-27T06:10:16.594,24.07,-75.21,-83.62,115.02,0.08,-3.5,0.13
1996-06-27T06:10:16.894,24.02,-74.95,-83.97,115.09,0.08,-3.5,0.13
1996-06-27T06:10:17.260,24.02,-74.72,-84.44,115.29,0.08,-3.5,0.13
1996-06-27T06:10:17.560,24.16,-74.76,-84.45,115.34,0.08,-3.5,0.13
1996-06-27T06:10:17.927,24.52,-74.82,-84.17,115.26,0.08,-3.5,0.13
1996-06-27T06:10:18.227,24.97,-75.06,-83.91,115.32,0.08,-3.5,0.13
1996-06-27T06:10:18.594,25.19,-75.16,-83.61,115.22,0.08,-3.5,0.13
1996-06-27T06:10:18.894,25.41,-75.31,-83.64,115.38,0.08,-3.5,0.13
1996-06-27T06:10:19.260,25.22,-75.31,-83.6,115.31,0.08,-3.5,0.13
1996-06-27T06:10:19.560,25.11,-75.26,-83.77,115.38,0.08,-3.5,0.13
1996-06-27T06:10:19.927,25.14,-75.36,-83.97,115.6,0.08,-3.49,0.13
1996-06-27T06:10:20.227,25.15,-75.5,-84.18,115.84,0.08,-3.49,0.13
1996-06-27T06:10:20.594,25.38,-75.59,-84.19,115.96,0.08,-3.49,0.13
1996-06-27T06:10:20.894,25.49,-75.71,-84.08,115.98,0.08,-3.49,0.13
1996-06-27T06:10:21.260,25.64,-75.7,-84.32,116.18,0.08,-3.49,0.13
1996-06-27T06:10:21.560,25.82,-75.75,-84.09,116.09,0.08,-3.49,0.13
1996-06-27T06:10:21.927,26.12,-75.86,-83.89,116.08,0.08,-3.49,0.13
1996-06-27T06:10:22.227,26.07,-76.2,-83.64,116.11,0.08,-3.49,0.13
1996-06-27T06:10:22.594,25.68,-76.22,-83.9,116.23,0.08,-3.49,0.13
1996-06-27T06:10:22.894,25.5,-76.25,-83.86,116.18,0.08,-3.49,0.13
1996-06-27T06:10:23.260,25.97,-76.47,-83.39,116.08,0.08,-3.49,0.13
1996-06-27T06:10:23.560,26.41,-76.59,-83.13,116.08,0.08,-3.48,0.13
1996-06-27T06:10:23.927,26.73,-76.9,-82.65,116.01,0.08,-3.48,0.13
1996-06-27T06:10:24.227,26.87,-76.8,-82.57,115.92,0.08,-3.48,0.13
1996-06-27T06:10:24.594,26.92,-76.83,-82.49,115.9,0.08,-3.48,0.13
1996-06-27T06:10:24.894,27.17,-76.72,-82.46,115.86,0.08,-3.48,0.13
1996-06-27T06:10:25.260,27.22,-76.81,-82.24,115.77,0.08,-3.48,0.13
1996-06-27T06:10:25.560,27.19,-76.71,-82.35,115.78,0.08,-3.48,0.13
1996-06-27T06:10:25.927,27.24,-76.43,-82.53,115.73,0.08,-3.48,0.13
1996-06-27T06:10:26.227,26.91,-76.23,-82.64,115.61,0.09,-3.48,0.13
1996-06-27T06:10:26.594,26.31,-75.82,-83.12,115.54,0.09,-3.48,0.13
1996-06-27T06:10:26.894,25.84,-75.56,-83.45,115.5,0.09,-3.48,0.13
1996-06-27T06:10:27.260,25.88,-75.42,-83.45,115.42,0.09,-3.47,0.13
1996-06-27T06:10:27.560,25.75,-75.33,-83.4,115.3,0.09,-3.47,0.13
1996-06-27T06:10:27.927,25.92,-75.68,-83.05,115.32,0.09,-3.47,0.13
1996-06-27T06:10:28.227,26.29,-75.69,-82.82,115.24,0.09,-3.47,0.13
1996-06-27T06:10:28.594,26.35,-75.92,-82.73,115.34,0.09,-3.47,0.13
1996-06-27T06:10:28.894,26.68,-76,-82.56,115.34,0.09,-3.47,0.13
1996-06-27T06:10:29.260,26.73,-75.95,-82.82,115.51,0.09,-3.47,0.14
1996-06-27T06:10:29.560,26.31,-75.73,-83.12,115.49,0.09,-3.47,0.14
1996-06-27T06:10:29.927,26,-75.45,-83.78,115.71,0.09,-3.47,0.14
1996-06-27T06:10:30.227,26.08,-75.33,-83.96,115.78,0.09,-3.47,0.14
1996-06-27T06:10:30.594,26.36,-75.58,-83.65,115.78,0.09,-3.47,0.14
1996-06-27T06:10:30.894,26.57,-75.65,-83.5,115.77,0.09,-3.46,0.14
1996-06-27T06:10:31.260,26.82,-75.85,-83.34,115.84,0.09,-3.46,0.14
1996-06-27T06:10:31.560,26.95,-75.87,-83.17,115.76,0.09,-3.46,0.14
1996-06-27T06:10:31.927,27.18,-75.75,-82.99,115.61,0.09,-3.46,0.14
1996-06-27T06:10:32.227,27.09,-75.86,-82.63,115.39,0.09,-3.46,0.14
1996-06-27T06:10:32.594,26.96,-75.78,-82.64,115.32,0.09,-3.46,0.14
1996-06-27T06:10:32.894,26.6,-75.65,-82.93,115.36,0.09,-3.46,0.14
1996-06-27T06:10:33.260,26.36,-75.62,-83.02,115.35,0.09,-3.46,0.14
1996-06-27T06:10:33.560,26.21,-75.63,-83.11,115.38,0.09,-3.46,0.14
1996-06-27T06:10:33.927,26.2,-75.6,-83.42,115.59,0.09,-3.46,0.14
1996-06-27T06:10:34.227,26.27,-75.49,-83.53,115.61,0.09,-3.46,0.14
1996-06-27T06:10:34.594,26.31,-75.37,-83.75,115.7,0.09,-3.45,0.14
1996-06-27T06:10:34.894,26.3,-75.3,-83.65,115.58,0.09,-3.45,0.14
1996-06-27T06:10:35.260,26.3,-75.18,-83.61,115.48,0.09,-3.45,0.14
